case,pair,order,policy,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
n65536_q32_r300,2,DB,D,0,stage.delivery,1,2.2515e-05,2.2244e-05,0.00014931999515039958
n65536_q32_r300,2,DB,D,0,stage.leaf_distance,1,0.129129854,0.129131669,0.856392146260351
n65536_q32_r300,2,DB,D,0,stage.node_distance_prune,4,0.011637924,0.011627855,0.07718297824742255
n65536_q32_r300,2,DB,D,0,stage.schedule,10,0.000262727,0.000259854,0.0017424114752777715
n65536_q32_r300,2,DB,D,1,stage.aggregate,1,0.008713381,0.008671032,0.056336997957415674
n65536_q32_r300,2,DB,D,1,stage.alloc_init,1,0.000629451,0.000629137,0.004069761175517661
n65536_q32_r300,2,DB,D,1,stage.candidates,1,0.000135475,0.000135187,0.0008759234559215176
n65536_q32_r300,2,DB,D,1,stage.cleanup,1,0.000240402,0.000240075,0.0015543365982686448
n65536_q32_r300,2,DB,D,1,stage.delivery,1,2.2627e-05,2.2321e-05,0.00014629651254575513
n65536_q32_r300,2,DB,D,1,stage.leaf_distance,1,0.129144009,0.129145863,0.8349899736101832
n65536_q32_r300,2,DB,D,1,stage.node_distance_prune,4,0.011305698,0.011295119,0.07309781187499531
n65536_q32_r300,2,DB,D,1,stage.schedule,10,0.004467078,0.001827846,0.02888221738055716
n65536_q32_r300,2,DB,D,2,stage.aggregate,1,0.0087128,0.008712632,0.05793832333549028
n65536_q32_r300,2,DB,D,2,stage.alloc_init,1,0.000630498,0.000630181,0.004192681685150577
n65536_q32_r300,2,DB,D,2,stage.candidates,1,0.000445457,0.000445163,0.0029621971924131732
n65536_q32_r300,2,DB,D,2,stage.cleanup,1,0.000234159,0.000233853,0.0015571090641257768
n65536_q32_r300,2,DB,D,2,stage.delivery,1,2.0196e-05,1.9922e-05,0.0001342992353874256
n65536_q32_r300,2,DB,D,2,stage.leaf_distance,1,0.12913174,0.129133569,0.8586994427732145
n65536_q32_r300,2,DB,D,2,stage.node_distance_prune,4,0.01094507,0.010934018,0.07278245851960043
n65536_q32_r300,2,DB,D,2,stage.schedule,10,0.000254784,0.000252063,0.0016942610610492098
n65536_q32_r300,2,DB,D,3,stage.aggregate,1,0.008708353,0.008708232,0.05621351796646895
n65536_q32_r300,2,DB,D,3,stage.alloc_init,1,0.000633847,0.000633577,0.004091562402499352
n65536_q32_r300,2,DB,D,3,stage.candidates,1,0.000494435,0.000494072,0.003191640342984612
n65536_q32_r300,2,DB,D,3,stage.cleanup,1,0.000253302,0.000252971,0.0016350963871058649
n65536_q32_r300,2,DB,D,3,stage.delivery,1,2.3306e-05,2.3032e-05,0.00015044317217348968
n65536_q32_r300,2,DB,D,3,stage.leaf_distance,1,0.129043891,0.128965055,0.8329946070389614
n65536_q32_r300,2,DB,D,3,stage.node_distance_prune,4,0.011351574,0.011350691,0.07327584320441556
n65536_q32_r300,2,DB,D,3,stage.schedule,10,0.004400742,0.001871719,0.02840734516421125
n65536_q32_r300,2,DB,D,4,stage.aggregate,1,0.008706231,0.008706075,0.0576359103742078
n65536_q32_r300,2,DB,D,4,stage.alloc_init,1,0.000628286,0.000627941,0.004159301032257187
n65536_q32_r300,2,DB,D,4,stage.candidates,1,0.000442209,0.00044182,0.00292745716150514
n65536_q32_r300,2,DB,D,4,stage.cleanup,1,0.000250168,0.000249891,0.0016561311578448604
n65536_q32_r300,2,DB,D,4,stage.delivery,1,2.3709e-05,2.3433e-05,0.00015695538046969955
n65536_q32_r300,2,DB,D,4,stage.leaf_distance,1,0.129105593,0.129038649,0.8546888299836002
n65536_q32_r300,2,DB,D,4,stage.node_distance_prune,4,0.011630301,0.011136597,0.0769934758290998
n65536_q32_r300,2,DB,D,4,stage.schedule,10,0.000263068,0.00026026,0.0017415301374753434
n65536_q32_r300,2,DB,D,5,stage.aggregate,1,0.008711091,0.008710891,0.056134902741674514
n65536_q32_r300,2,DB,D,5,stage.alloc_init,1,0.000626316,0.000626012,0.004036025768248157
n65536_q32_r300,2,DB,D,5,stage.candidates,1,0.000488232,0.000487963,0.003146202448737274
n65536_q32_r300,2,DB,D,5,stage.cleanup,1,0.000254269,0.000253928,0.001638527893374416
n65536_q32_r300,2,DB,D,5,stage.delivery,1,2.2048e-05,2.1748e-05,0.00014207891246325398
n65536_q32_r300,2,DB,D,5,stage.leaf_distance,1,0.129081739,0.129042362,0.831812096153193
n65536_q32_r300,2,DB,D,5,stage.node_distance_prune,4,0.011355655,0.011354757,0.0731766651264474
n65536_q32_r300,2,DB,D,5,stage.schedule,10,0.004635698,0.001882701,0.02987277441709368
n65536_q32_r300,2,DB,D,6,stage.aggregate,1,0.008713814,0.008713672,0.05853221500785668
n65536_q32_r300,2,DB,D,6,stage.alloc_init,1,0.000795647,0.000342402,0.0053445002698423606
n65536_q32_r300,2,DB,D,6,stage.candidates,1,8.153e-05,8.125e-05,0.0005476512913393096
n65536_q32_r300,2,DB,D,6,stage.cleanup,1,0.000191288,0.000190989,0.0012849150032836238
n65536_q32_r300,2,DB,D,6,stage.delivery,1,2.1574e-05,2.1299e-05,0.000144916337045925
n65536_q32_r300,2,DB,D,6,stage.leaf_distance,1,0.129106373,0.129060561,0.8672301225755498
n65536_q32_r300,2,DB,D,6,stage.node_distance_prune,4,0.00983311,0.009832121,0.06605072230321941
n65536_q32_r300,2,DB,D,6,stage.schedule,10,0.000123319,0.000120659,0.0008283553243796433
n65536_q32_r300,2,DB,D,7,stage.aggregate,1,0.00870728,0.008707159,0.056151248529648125
n65536_q32_r300,2,DB,D,7,stage.alloc_init,1,0.00063073,0.000630453,0.004067432882037211
n65536_q32_r300,2,DB,D,7,stage.candidates,1,0.000129377,0.000129081,0.0008343225531991949
n65536_q32_r300,2,DB,D,7,stage.cleanup,1,0.000239651,0.000239334,0.0015454542476386088
n65536_q32_r300,2,DB,D,7,stage.delivery,1,2.1956e-05,2.1674e-05,0.00014158920038369669
n65536_q32_r300,2,DB,D,7,stage.leaf_distance,1,0.129028969,0.129012038,0.8320781812280372
n65536_q32_r300,2,DB,D,7,stage.node_distance_prune,4,0.011319277,0.011318424,0.07299541716849922
n65536_q32_r300,2,DB,D,7,stage.schedule,10,0.004984949,0.002400552,0.032146790984856455
n65536_q32_r300,2,DB,B,0,stage.aggregate,1,0.008771036,2.9325e-05,0.05704631707470756
n65536_q32_r300,2,DB,B,0,stage.alloc_init,1,0.000627167,0.000507582,0.004079058339378965
n65536_q32_r300,2,DB,B,0,stage.candidates,1,0.000558679,0.000156925,0.003633616299942281
n65536_q32_r300,2,DB,B,0,stage.cleanup,1,0.000772767,0.000771748,0.005026032421582872
n65536_q32_r300,2,DB,B,0,stage.delivery,1,0.000196307,0.000161604,0.0012767695134285868
n65536_q32_r300,2,DB,B,0,stage.leaf_distance,1,0.129167738,2.8874e-05,0.8400995888935758
n65536_q32_r300,2,DB,B,0,stage.node_distance_prune,4,0.011173422,7.7254e-05,0.07267129837587182
n65536_q32_r300,2,DB,B,0,stage.schedule,10,0.002462633,0.000520193,0.01601682434739047
n65536_q32_r300,2,DB,B,1,stage.aggregate,1,0.008770731,3.203e-05,0.05649959162960739
n65536_q32_r300,2,DB,B,1,stage.alloc_init,1,0.000806582,0.000791716,0.005195867210588489
n65536_q32_r300,2,DB,B,1,stage.candidates,1,0.000424977,0.00022057,0.0027376312136326675
n65536_q32_r300,2,DB,B,1,stage.cleanup,1,0.000965344,0.000964054,0.006218585632382491
n65536_q32_r300,2,DB,B,1,stage.delivery,1,9.8387e-05,7.7458e-05,0.0006337927045832534
n65536_q32_r300,2,DB,B,1,stage.leaf_distance,1,0.129201337,3.4458e-05,0.832293542978263
n65536_q32_r300,2,DB,B,1,stage.node_distance_prune,4,0.01164549,0.000108879,0.07501831139578634
n65536_q32_r300,2,DB,B,1,stage.schedule,10,0.003288204,0.00075958,0.021182063752136684
n65536_q32_r300,2,DB,B,2,stage.aggregate,1,0.008769688,2.8802e-05,0.057745943405632
n65536_q32_r300,2,DB,B,2,stage.alloc_init,1,0.000613509,0.00052097,0.004039785223014306
n65536_q32_r300,2,DB,B,2,stage.candidates,1,0.000380056,0.000206472,0.002502562493325974
n65536_q32_r300,2,DB,B,2,stage.cleanup,1,0.000884642,0.000883424,0.00582512021707558
n65536_q32_r300,2,DB,B,2,stage.delivery,1,8.8091e-05,6.6144e-05,0.00058005460405724
n65536_q32_r300,2,DB,B,2,stage.leaf_distance,1,0.129180209,3.5452e-05,0.850615556453287
n65536_q32_r300,2,DB,B,2,stage.node_distance_prune,4,0.011209561,0.000110958,0.07381182490277644
n65536_q32_r300,2,DB,B,2,stage.schedule,10,0.000717375,0.000444891,0.0047237137912563435
n65536_q32_r300,2,DB,B,3,stage.aggregate,1,0.008767873,3.1462e-05,0.05620038547946376
n65536_q32_r300,2,DB,B,3,stage.alloc_init,1,0.000596723,0.00048641,0.00382488006207002
n65536_q32_r300,2,DB,B,3,stage.candidates,1,0.000353249,0.000198744,0.0022642583862967783
n65536_q32_r300,2,DB,B,3,stage.cleanup,1,0.00089423,0.000893312,0.0057318429118785
n65536_q32_r300,2,DB,B,3,stage.delivery,1,8.5402e-05,6.3701e-05,0.0005474104518527087
n65536_q32_r300,2,DB,B,3,stage.leaf_distance,1,0.129210234,3.2832e-05,0.8282128355065949
n65536_q32_r300,2,DB,B,3,stage.node_distance_prune,4,0.011601411,9.786e-05,0.07436282098357164
n65536_q32_r300,2,DB,B,3,stage.schedule,10,0.004480104,0.000658591,0.028716607983268864
n65536_q32_r300,2,DB,B,4,stage.aggregate,1,0.008768137,3.044e-05,0.05765121179171887
n65536_q32_r300,2,DB,B,4,stage.alloc_init,1,0.000602791,0.000491326,0.003963399705905828
n65536_q32_r300,2,DB,B,4,stage.candidates,1,0.000407197,0.000194753,0.0026773532949989887
n65536_q32_r300,2,DB,B,4,stage.cleanup,1,0.000744128,0.000743188,0.004892701942060005
n65536_q32_r300,2,DB,B,4,stage.delivery,1,8.0039e-05,5.7724e-05,0.0005262629154400058
n65536_q32_r300,2,DB,B,4,stage.leaf_distance,1,0.129200322,4.0547e-05,0.8495025941292061
n65536_q32_r300,2,DB,B,4,stage.node_distance_prune,4,0.011556985,8.5162e-05,0.07598811354210343
n65536_q32_r300,2,DB,B,4,stage.schedule,10,0.00071194,0.000439977,0.004681063231903919
n65536_q32_r300,2,DB,B,5,stage.aggregate,1,0.008760693,2.9172e-05,0.056159212208580306
n65536_q32_r300,2,DB,B,5,stage.alloc_init,1,0.000609265,0.000566415,0.003905609114057607
n65536_q32_r300,2,DB,B,5,stage.candidates,1,0.000436802,0.000204996,0.002800058877891543
n65536_q32_r300,2,DB,B,5,stage.cleanup,1,0.000724412,0.00072342,0.004643743050286328
n65536_q32_r300,2,DB,B,5,stage.delivery,1,7.9017e-05,5.7582e-05,0.0005065275624982396
n65536_q32_r300,2,DB,B,5,stage.leaf_distance,1,0.129192828,4.5508e-05,0.8281727762265629
n65536_q32_r300,2,DB,B,5,stage.node_distance_prune,4,0.01159428,9.3838e-05,0.07432353021909323
n65536_q32_r300,2,DB,B,5,stage.schedule,10,0.004582701,0.000686249,0.029376771671769934
n65536_q32_r300,2,DB,B,6,stage.aggregate,1,0.008778008,3.1975e-05,0.05774030743521748
n65536_q32_r300,2,DB,B,6,stage.alloc_init,1,0.000596679,0.000448192,0.003924857313884669
n65536_q32_r300,2,DB,B,6,stage.candidates,1,0.000400448,0.000193313,0.0026340817451770346
n65536_q32_r300,2,DB,B,6,stage.cleanup,1,0.000710343,0.000709361,0.004672520599714045
n65536_q32_r300,2,DB,B,6,stage.delivery,1,8.0846e-05,6.0223e-05,0.0005317918250823641
n65536_q32_r300,2,DB,B,6,stage.leaf_distance,1,0.129100379,3.4863e-05,0.8492012736218848
n65536_q32_r300,2,DB,B,6,stage.node_distance_prune,4,0.011603845,8.7038e-05,0.0763282031334001
n65536_q32_r300,2,DB,B,6,stage.schedule,10,0.000738561,0.00046199,0.004858134009408701
n65536_q32_r300,2,DB,B,7,stage.aggregate,1,0.008770582,2.8966e-05,0.0560466210996337
n65536_q32_r300,2,DB,B,7,stage.alloc_init,1,0.000603026,0.000559601,0.0038535150501104384
n65536_q32_r300,2,DB,B,7,stage.candidates,1,0.000421113,0.000194725,0.002691037008847308
n65536_q32_r300,2,DB,B,7,stage.cleanup,1,0.000778134,0.00077698,0.004972507122417003
n65536_q32_r300,2,DB,B,7,stage.delivery,1,8.1618e-05,6.018e-05,0.0005215632350179159
n65536_q32_r300,2,DB,B,7,stage.leaf_distance,1,0.129181289,3.3803e-05,0.825506763148133
n65536_q32_r300,2,DB,B,7,stage.node_distance_prune,4,0.011618045,9.9811e-05,0.07424275447552896
n65536_q32_r300,2,DB,B,7,stage.schedule,10,0.005014387,0.000714888,0.03204342063456324
n65536_q32_r300,3,BD,B,0,stage.aggregate,1,0.008761197,2.8527e-05,0.057124817965601
n65536_q32_r300,3,BD,B,0,stage.alloc_init,1,0.000625895,0.000515976,0.004080964957251828
n65536_q32_r300,3,BD,B,0,stage.candidates,1,0.000570964,0.000150292,0.0037228034667992752
n65536_q32_r300,3,BD,B,0,stage.cleanup,1,0.0006881,0.000687088,0.004486554433387361
n65536_q32_r300,3,BD,B,0,stage.delivery,1,7.718e-05,5.5789e-05,0.0005032295758884414
n65536_q32_r300,3,BD,B,0,stage.leaf_distance,1,0.129219744,2.7422e-05,0.8425394787449206
n65536_q32_r300,3,BD,B,0,stage.node_distance_prune,4,0.011147992,7.5834e-05,0.07268721542067554
n65536_q32_r300,3,BD,B,0,stage.schedule,10,0.002256811,0.000480281,0.0147148748690123
n65536_q32_r300,3,BD,B,1,stage.aggregate,1,0.008760997,2.8531e-05,0.05668491273173209
n65536_q32_r300,3,BD,B,1,stage.alloc_init,1,0.000562463,0.000520904,0.0036392166405065803
n65536_q32_r300,3,BD,B,1,stage.candidates,1,0.000465249,0.000160536,0.0030102280554970655
n65536_q32_r300,3,BD,B,1,stage.cleanup,1,0.000745239,0.000743982,0.004821803691895259
n65536_q32_r300,3,BD,B,1,stage.delivery,1,0.000196945,0.000170118,0.0012742625226273877
n65536_q32_r300,3,BD,B,1,stage.leaf_distance,1,0.129204895,3.0821e-05,0.8359742843865382
n65536_q32_r300,3,BD,B,1,stage.node_distance_prune,4,0.011575911,8.4515e-05,0.07489781183868657
n65536_q32_r300,3,BD,B,1,stage.schedule,10,0.003024019,0.0005016,0.01956583858139659
n65536_q32_r300,3,BD,B,2,stage.aggregate,1,0.008762784,3.3403e-05,0.05770762932170118
n65536_q32_r300,3,BD,B,2,stage.alloc_init,1,0.000794071,0.000772581,0.005229383141603467
n65536_q32_r300,3,BD,B,2,stage.candidates,1,0.000335183,0.000173839,0.002207359706565376
n65536_q32_r300,3,BD,B,2,stage.cleanup,1,0.000920944,0.000919536,0.006064909848062532
n65536_q32_r300,3,BD,B,2,stage.delivery,1,9.9486e-05,7.7674e-05,0.0006551686325600134
n65536_q32_r300,3,BD,B,2,stage.leaf_distance,1,0.129123258,3.0396e-05,0.8503458614835636
n65536_q32_r300,3,BD,B,2,stage.node_distance_prune,4,0.011027019,9.5044e-05,0.07261883038259943
n65536_q32_r300,3,BD,B,2,stage.schedule,10,0.000754017,0.000513115,0.004965606083438912
n65536_q32_r300,3,BD,B,3,stage.aggregate,1,0.008763936,3.1267e-05,0.056207878416468585
n65536_q32_r300,3,BD,B,3,stage.alloc_init,1,0.000599331,0.000516191,0.003843835005095945
n65536_q32_r300,3,BD,B,3,stage.candidates,1,0.000388813,0.000219797,0.002493668807113881
n65536_q32_r300,3,BD,B,3,stage.cleanup,1,0.000863492,0.00086229,0.005538042878176346
n65536_q32_r300,3,BD,B,3,stage.delivery,1,9.3031e-05,7.199e-05,0.0005966582979339978
n65536_q32_r300,3,BD,B,3,stage.leaf_distance,1,0.129119531,3.0996e-05,0.8281136352022022
n65536_q32_r300,3,BD,B,3,stage.node_distance_prune,4,0.011529007,8.5879e-05,0.07394177955186063
n65536_q32_r300,3,BD,B,3,stage.schedule,10,0.004539074,0.000589175,0.029111545259499123
n65536_q32_r300,3,BD,B,4,stage.aggregate,1,0.00877048,2.9522e-05,0.05778154744956656
n65536_q32_r300,3,BD,B,4,stage.alloc_init,1,0.00059237,0.000509462,0.003902643328837161
n65536_q32_r300,3,BD,B,4,stage.candidates,1,0.000430584,0.000155929,0.0028367671811604573
n65536_q32_r300,3,BD,B,4,stage.cleanup,1,0.000787629,0.000786384,0.005189045803211985
n65536_q32_r300,3,BD,B,4,stage.delivery,1,9.3419e-05,7.2507e-05,0.0006154616829627407
n65536_q32_r300,3,BD,B,4,stage.leaf_distance,1,0.129163225,2.983e-05,0.8509512608291154
n65536_q32_r300,3,BD,B,4,stage.node_distance_prune,4,0.011285182,9.2689e-05,0.07434887021120787
n65536_q32_r300,3,BD,B,4,stage.schedule,10,0.000642422,0.000433089,0.0042323951796988816
n65536_q32_r300,3,BD,B,5,stage.aggregate,1,0.008760821,2.8789e-05,0.05598472409520757
n65536_q32_r300,3,BD,B,5,stage.alloc_init,1,0.000538864,0.000517532,0.0034435302769957213
n65536_q32_r300,3,BD,B,5,stage.candidates,1,0.000379101,0.000206097,0.0024225885780815846
n65536_q32_r300,3,BD,B,5,stage.cleanup,1,0.000755108,0.00075418,0.004825405409160169
n65536_q32_r300,3,BD,B,5,stage.delivery,1,8.4914e-05,6.3537e-05,0.0005426302925057429
n65536_q32_r300,3,BD,B,5,stage.leaf_distance,1,0.129134541,3.3928e-05,0.8252150853266228
n65536_q32_r300,3,BD,B,5,stage.node_distance_prune,4,0.011673607,9.8586e-05,0.07459844997299725
n65536_q32_r300,3,BD,B,5,stage.schedule,10,0.005138093,0.000716495,0.03283421941625304
n65536_q32_r300,3,BD,B,6,stage.aggregate,1,0.008775787,4.9411e-05,0.057697604825930074
n65536_q32_r300,3,BD,B,6,stage.alloc_init,1,0.000604281,0.000498172,0.003972927595190933
n65536_q32_r300,3,BD,B,6,stage.candidates,1,0.000463333,0.00019947,0.0030462458052836357
n65536_q32_r300,3,BD,B,6,stage.cleanup,1,0.000796383,0.000795385,0.005235928313220076
n65536_q32_r300,3,BD,B,6,stage.delivery,1,0.000100286,7.932e-05,0.0006593439423237167
n65536_q32_r300,3,BD,B,6,stage.leaf_distance,1,0.129194957,3.8859e-05,0.8494098107086041
n65536_q32_r300,3,BD,B,6,stage.node_distance_prune,4,0.011533828,7.9252e-05,0.07583072037576201
n65536_q32_r300,3,BD,B,6,stage.schedule,10,0.000607721,0.000402843,0.003995544342908396
n65536_q32_r300,3,BD,B,7,stage.aggregate,1,0.008766622,3.2903e-05,0.0561042195756952
n65536_q32_r300,3,BD,B,7,stage.alloc_init,1,0.000536743,0.000494611,0.003435022877422725
n65536_q32_r300,3,BD,B,7,stage.candidates,1,0.000376161,0.000208892,0.0024073376655013847
n65536_q32_r300,3,BD,B,7,stage.cleanup,1,0.000780709,0.00077958,0.004996345132791333
n65536_q32_r300,3,BD,B,7,stage.delivery,1,8.8806e-05,6.6705e-05,0.0005683365067684209
n65536_q32_r300,3,BD,B,7,stage.leaf_distance,1,0.129158983,3.126e-05,0.8265856497982328
n65536_q32_r300,3,BD,B,7,stage.node_distance_prune,4,0.011508824,9.2444e-05,0.07365363634408222
n65536_q32_r300,3,BD,B,7,stage.schedule,10,0.005016386,0.000571815,0.03210363371666342
n65536_q32_r300,3,BD,D,0,stage.aggregate,1,0.008710262,0.008709965,0.05788130776136548
n65536_q32_r300,3,BD,D,0,stage.alloc_init,1,0.000634742,0.000634469,0.004217978408808443
n65536_q32_r300,3,BD,D,0,stage.candidates,1,0.000128644,0.000128355,0.0008548632584936136
n65536_q32_r300,3,BD,D,0,stage.cleanup,1,0.000240884,0.000240458,0.0016007188921284758
n65536_q32_r300,3,BD,D,0,stage.delivery,1,2.3589e-05,2.3305e-05,0.0001567532835157944
n65536_q32_r300,3,BD,D,0,stage.leaf_distance,1,0.129350813,0.129352489,0.859560162075014
n65536_q32_r300,3,BD,D,0,stage.node_distance_prune,4,0.011136666,0.011127049,0.07400521272282454
n65536_q32_r300,3,BD,D,0,stage.schedule,10,0.000250618,0.000247572,0.0016654031289228604
n65536_q32_r300,3,BD,D,1,stage.aggregate,1,0.008710264,0.008709982,0.05641222723288518
n65536_q32_r300,3,BD,D,1,stage.alloc_init,1,0.000627239,0.00062693,0.004062327961279666
n65536_q32_r300,3,BD,D,1,stage.candidates,1,0.000127138,0.000126849,0.0008234122118381895
n65536_q32_r300,3,BD,D,1,stage.cleanup,1,0.000233883,0.000233587,0.0015147486852188272
n65536_q32_r300,3,BD,D,1,stage.delivery,1,2.3135e-05,2.2855e-05,0.00014983436518488976
n65536_q32_r300,3,BD,D,1,stage.leaf_distance,1,0.129101869,0.129032014,0.8361312550593386
n65536_q32_r300,3,BD,D,1,stage.node_distance_prune,4,0.011317033,0.01131568,0.07329502724579419
n65536_q32_r300,3,BD,D,1,stage.schedule,10,0.004256207,0.001823736,0.027565423554808042
n65536_q32_r300,3,BD,D,2,stage.aggregate,1,0.008709927,0.008709618,0.05777750164632433
n65536_q32_r300,3,BD,D,2,stage.alloc_init,1,0.000626466,0.000626183,0.004155676660248269
n65536_q32_r300,3,BD,D,2,stage.candidates,1,0.0004439,0.000443601,0.002944620888418855
n65536_q32_r300,3,BD,D,2,stage.cleanup,1,0.000233725,0.000233284,0.001550420178296231
n65536_q32_r300,3,BD,D,2,stage.delivery,1,2.122e-05,2.0929e-05,0.00014076335943286348
n65536_q32_r300,3,BD,D,2,stage.leaf_distance,1,0.129128679,0.129071142,0.8565780704603134
n65536_q32_r300,3,BD,D,2,stage.node_distance_prune,4,0.011330992,0.01132344,0.07516439677789354
n65536_q32_r300,3,BD,D,2,stage.schedule,10,0.000248931,0.000245989,0.0016512895300180084
n65536_q32_r300,3,BD,D,3,stage.aggregate,1,0.008713932,0.008713759,0.05612912148472773
n65536_q32_r300,3,BD,D,3,stage.alloc_init,1,0.000637353,0.000637017,0.004105387093410377
n65536_q32_r300,3,BD,D,3,stage.candidates,1,0.000488367,0.000488018,0.003145722352679826
n65536_q32_r300,3,BD,D,3,stage.cleanup,1,0.000241003,0.000240729,0.0015523745956686184
n65536_q32_r300,3,BD,D,3,stage.delivery,1,2.4334e-05,2.4046e-05,0.0001567427932888809
n65536_q32_r300,3,BD,D,3,stage.leaf_distance,1,0.129123785,0.129115341,0.831726092748126
n65536_q32_r300,3,BD,D,3,stage.node_distance_prune,4,0.01134521,0.011343962,0.07307799399395679
n65536_q32_r300,3,BD,D,3,stage.schedule,10,0.004667849,0.00187563,0.030067053953756445
n65536_q32_r300,3,BD,D,4,stage.aggregate,1,0.00870857,0.008708434,0.05762483375135844
n65536_q32_r300,3,BD,D,4,stage.alloc_init,1,0.000630532,0.0006302,0.004172246611660874
n65536_q32_r300,3,BD,D,4,stage.candidates,1,0.000496831,0.000489996,0.003287543623984324
n65536_q32_r300,3,BD,D,4,stage.cleanup,1,0.000233981,0.000233673,0.0015482583507942863
n65536_q32_r300,3,BD,D,4,stage.delivery,1,2.1563e-05,2.1292e-05,0.00014268293074299707
n65536_q32_r300,3,BD,D,4,stage.leaf_distance,1,0.129151703,0.129074863,0.8546001713346533
n65536_q32_r300,3,BD,D,4,stage.node_distance_prune,4,0.01167209,0.011670878,0.07723452251987332
n65536_q32_r300,3,BD,D,4,stage.schedule,10,0.000204383,0.000201413,0.0013524076164747934
n65536_q32_r300,3,BD,D,5,stage.aggregate,1,0.008710715,0.008710573,0.05608711278737932
n65536_q32_r300,3,BD,D,5,stage.alloc_init,1,0.00063351,0.000633191,0.004079084991522816
n65536_q32_r300,3,BD,D,5,stage.candidates,1,0.000131759,0.000131393,0.000848378335619098
n65536_q32_r300,3,BD,D,5,stage.cleanup,1,0.000246622,0.000246304,0.0015879656181896735
n65536_q32_r300,3,BD,D,5,stage.delivery,1,2.5302e-05,2.5028e-05,0.00016291614726762055
n65536_q32_r300,3,BD,D,5,stage.leaf_distance,1,0.129160069,0.129059164,0.831644171302665
n65536_q32_r300,3,BD,D,5,stage.node_distance_prune,4,0.01130541,0.011298439,0.07279400207417715
n65536_q32_r300,3,BD,D,5,stage.schedule,10,0.005087154,0.002330522,0.03275549483191309
n65536_q32_r300,3,BD,D,6,stage.aggregate,1,0.008712076,0.008711923,0.057963205368697916
n65536_q32_r300,3,BD,D,6,stage.alloc_init,1,0.000627729,0.00062742,0.0041764081193606875
n65536_q32_r300,3,BD,D,6,stage.candidates,1,0.000510973,0.000510659,0.003399606814364301
n65536_q32_r300,3,BD,D,6,stage.cleanup,1,0.000237362,0.000237063,0.0015792174394168366
n65536_q32_r300,3,BD,D,6,stage.delivery,1,2.1877e-05,2.1592e-05,0.0001455521099507172
n65536_q32_r300,3,BD,D,6,stage.leaf_distance,1,0.129059099,0.128621935,0.8586563133788224
n65536_q32_r300,3,BD,D,6,stage.node_distance_prune,4,0.010920871,0.010919783,0.07265876566940618
n65536_q32_r300,3,BD,D,6,stage.schedule,10,0.000207609,0.000204614,0.001381264706987176
n65536_q32_r300,3,BD,D,7,stage.aggregate,1,0.008711346,0.008653121,0.0559854148330688
n65536_q32_r300,3,BD,D,7,stage.alloc_init,1,0.000632209,0.000631925,0.004063032638836707
n65536_q32_r300,3,BD,D,7,stage.candidates,1,0.000111274,0.000110977,0.0007151272662267
