case,process,order,variant,batch,sample,wall_us,thread_cpu_us,event_us
n65536_q32_r500,4,DSOT,T,1,17,175607.555,2430.999,175616.171875
n65536_q32_r500,4,DSOT,T,1,18,175817.96,2347.771,175825.46875
n65536_q32_r500,4,DSOT,T,1,19,175777.834,2305.284,175784.34375
n65536_q32_r500,4,DSOT,T,16,0,176000.322687,2386.050562,176007.549805
n65536_q32_r500,4,DSOT,T,16,1,175959.053938,2374.451563,175966.797852
n65536_q32_r500,4,DSOT,T,16,2,176000.97525,2412.165062,176008.734375
n65536_q32_r500,4,DSOT,T,16,3,175972.159125,2494.17975,175980.350586
n65536_q32_r500,4,DSOT,T,16,4,176042.517312,2561.162375,176051.185547
n65536_q32_r500,5,TOSD,T,1,0,176141.905,2504.141,176159.859375
n65536_q32_r500,5,TOSD,T,1,1,175868.761,2491.931,175877.921875
n65536_q32_r500,5,TOSD,T,1,2,175926.02,2384.0,175932.15625
n65536_q32_r500,5,TOSD,T,1,3,176128.529,2429.244,176138.65625
n65536_q32_r500,5,TOSD,T,1,4,176147.025,2408.003,176155.390625
n65536_q32_r500,5,TOSD,T,1,5,175845.1,2485.37,175852.53125
n65536_q32_r500,5,TOSD,T,1,6,176187.461,2386.073,176196.0
n65536_q32_r500,5,TOSD,T,1,7,175873.189,2445.48,175880.296875
n65536_q32_r500,5,TOSD,T,1,8,176228.395,2368.034,176239.234375
n65536_q32_r500,5,TOSD,T,1,9,175393.723,2413.827,175402.234375
n65536_q32_r500,5,TOSD,T,1,10,176050.437,2519.44,176057.65625
n65536_q32_r500,5,TOSD,T,1,11,175771.617,2222.178,175779.796875
n65536_q32_r500,5,TOSD,T,1,12,176052.614,2316.015,176058.828125
n65536_q32_r500,5,TOSD,T,1,13,175944.538,2375.358,175953.453125
n65536_q32_r500,5,TOSD,T,1,14,175958.347,2414.647,175967.6875
n65536_q32_r500,5,TOSD,T,1,15,175914.677,2382.805,175921.921875
n65536_q32_r500,5,TOSD,T,1,16,175946.777,2323.162,175954.109375
n65536_q32_r500,5,TOSD,T,1,17,176419.581,2485.08,176428.15625
n65536_q32_r500,5,TOSD,T,1,18,175552.145,2315.889,175560.09375
n65536_q32_r500,5,TOSD,T,1,19,176307.415,2474.737,176314.9375
n65536_q32_r500,5,TOSD,T,16,0,175972.050188,2394.220563,175979.819336
n65536_q32_r500,5,TOSD,T,16,1,175956.627625,2414.247813,175965.163086
n65536_q32_r500,5,TOSD,T,16,2,176029.530438,2374.429313,176036.942383
n65536_q32_r500,5,TOSD,T,16,3,175917.566437,2300.233563,175924.503906
n65536_q32_r500,5,TOSD,T,16,4,175973.729375,2313.406563,175980.922852
n65536_q32_r500,5,TOSD,O,1,0,181279.72,2379.397,181290.328125
n65536_q32_r500,5,TOSD,O,1,1,181433.605,2412.242,181439.328125
n65536_q32_r500,5,TOSD,O,1,2,180730.769,1925.886,180735.84375
n65536_q32_r500,5,TOSD,O,1,3,181664.835,2331.36,181671.09375
n65536_q32_r500,5,TOSD,O,1,4,181012.841,2365.464,181020.421875
n65536_q32_r500,5,TOSD,O,1,5,180893.706,2359.728,180900.671875
n65536_q32_r500,5,TOSD,O,1,6,181205.849,2362.703,181212.515625
n65536_q32_r500,5,TOSD,O,1,7,181313.094,2339.41,181320.359375
n65536_q32_r500,5,TOSD,O,1,8,181153.532,2352.403,181160.125
n65536_q32_r500,5,TOSD,O,1,9,181094.531,2244.309,181100.765625
n65536_q32_r500,5,TOSD,O,1,10,181020.225,2392.465,181027.671875
n65536_q32_r500,5,TOSD,O,1,11,180978.339,2336.861,180985.125
n65536_q32_r500,5,TOSD,O,1,12,181093.506,2322.496,181099.609375
n65536_q32_r500,5,TOSD,O,1,13,180916.996,2253.041,180923.109375
n65536_q32_r500,5,TOSD,O,1,14,181293.17,2355.966,181300.21875
n65536_q32_r500,5,TOSD,O,1,15,181391.322,2360.947,181397.859375
n65536_q32_r500,5,TOSD,O,1,16,181251.741,2334.648,181257.890625
n65536_q32_r500,5,TOSD,O,1,17,181232.439,2353.166,181240.15625
n65536_q32_r500,5,TOSD,O,1,18,181363.475,2358.927,181370.40625
n65536_q32_r500,5,TOSD,O,1,19,181301.874,2242.837,181308.375
n65536_q32_r500,5,TOSD,O,16,0,181267.13825,2361.614125,181274.291992
n65536_q32_r500,5,TOSD,O,16,1,181236.7205,2320.809812,181243.318359
n65536_q32_r500,5,TOSD,O,16,2,181171.270312,2328.565313,181177.969727
n65536_q32_r500,5,TOSD,O,16,3,181290.632563,2352.44975,181297.484375
n65536_q32_r500,5,TOSD,O,16,4,181255.564563,2337.349125,181261.817383
n65536_q32_r500,5,TOSD,S,1,0,176025.533,2157.978,176034.390625
n65536_q32_r500,5,TOSD,S,1,1,176052.298,2297.63,176060.375
n65536_q32_r500,5,TOSD,S,1,2,175911.442,2311.109,175917.953125
n65536_q32_r500,5,TOSD,S,1,3,176010.277,2240.357,176016.15625
n65536_q32_r500,5,TOSD,S,1,4,175917.536,2226.99,175925.46875
n65536_q32_r500,5,TOSD,S,1,5,175965.597,2232.457,175972.375
n65536_q32_r500,5,TOSD,S,1,6,175923.205,2278.227,175929.53125
n65536_q32_r500,5,TOSD,S,1,7,176017.036,2289.017,176023.421875
n65536_q32_r500,5,TOSD,S,1,8,176008.652,2337.251,176016.09375
n65536_q32_r500,5,TOSD,S,1,9,175993.135,2223.127,176000.734375
n65536_q32_r500,5,TOSD,S,1,10,175918.559,2302.085,175925.453125
n65536_q32_r500,5,TOSD,S,1,11,176015.1,2225.159,176021.5625
n65536_q32_r500,5,TOSD,S,1,12,175905.765,2274.046,175912.1875
n65536_q32_r500,5,TOSD,S,1,13,176003.681,2301.584,176010.109375
n65536_q32_r500,5,TOSD,S,1,14,175977.953,2241.243,175984.578125
n65536_q32_r500,5,TOSD,S,1,15,176032.057,2323.838,176039.90625
n65536_q32_r500,5,TOSD,S,1,16,175933.006,2317.808,175939.828125
n65536_q32_r500,5,TOSD,S,1,17,175951.85,2276.71,175958.265625
n65536_q32_r500,5,TOSD,S,1,18,175948.608,2336.179,175955.515625
n65536_q32_r500,5,TOSD,S,1,19,175997.622,2251.499,176004.171875
n65536_q32_r500,5,TOSD,S,16,0,175976.177375,2278.58675,175982.96875
n65536_q32_r500,5,TOSD,S,16,1,176046.425562,2278.8195,176053.371094
n65536_q32_r500,5,TOSD,S,16,2,175935.265125,2312.42425,175942.782227
n65536_q32_r500,5,TOSD,S,16,3,175962.692375,2322.180625,175969.921875
n65536_q32_r500,5,TOSD,S,16,4,175974.223687,2293.646312,175981.677734
n65536_q32_r500,5,TOSD,D,1,0,161.922,28.556,168.512009
n65536_q32_r500,5,TOSD,D,1,1,163.061,29.56,168.160004
n65536_q32_r500,5,TOSD,D,1,2,160.447,27.34,165.375992
n65536_q32_r500,5,TOSD,D,1,3,160.076,27.059,164.832001
n65536_q32_r500,5,TOSD,D,1,4,167.647,28.471,172.447998
n65536_q32_r500,5,TOSD,D,1,5,160.076,28.328,164.800003
n65536_q32_r500,5,TOSD,D,1,6,159.314,27.524,164.447998
n65536_q32_r500,5,TOSD,D,1,7,162.87,45.767,168.384003
n65536_q32_r500,5,TOSD,D,1,8,161.016,27.683,165.792007
n65536_q32_r500,5,TOSD,D,1,9,160.144,27.481,164.959991
n65536_q32_r500,5,TOSD,D,1,10,158.852,28.506,163.776001
n65536_q32_r500,5,TOSD,D,1,11,159.11,28.124,163.872009
n65536_q32_r500,5,TOSD,D,1,12,160.724,28.335,165.759995
n65536_q32_r500,5,TOSD,D,1,13,160.245,27.929,165.216003
n65536_q32_r500,5,TOSD,D,1,14,159.575,27.209,164.383987
n65536_q32_r500,5,TOSD,D,1,15,158.685,27.02,163.584
n65536_q32_r500,5,TOSD,D,1,16,157.273,26.951,161.248001
n65536_q32_r500,5,TOSD,D,1,17,156.309,19.686,158.912003
n65536_q32_r500,5,TOSD,D,1,18,159.24,20.581,163.039993
n65536_q32_r500,5,TOSD,D,1,19,154.49,17.034,157.695999
n65536_q32_r500,5,TOSD,D,16,0,153.4075,18.553812,156.714002
n65536_q32_r500,5,TOSD,D,16,1,151.754313,18.69825,155.028
n65536_q32_r500,5,TOSD,D,16,2,153.218313,18.451875,156.524
n65536_q32_r500,5,TOSD,D,16,3,153.480625,18.59825,156.715999
n65536_q32_r500,5,TOSD,D,16,4,151.900875,18.6635,155.119999
n65536_q128_r300,0,OSTD,O,1,0,560647.304,2477.783,560671.6875
n65536_q128_r300,0,OSTD,O,1,1,558215.217,2495.902,558223.6875
n65536_q128_r300,0,OSTD,O,1,2,560025.279,2512.293,560033.0625
n65536_q128_r300,0,OSTD,O,1,3,557566.384,2356.968,557574.6875
n65536_q128_r300,0,OSTD,O,1,4,559183.153,2516.835,559191.3125
n65536_q128_r300,0,OSTD,O,1,5,558942.08,2541.586,558951.5625
n65536_q128_r300,0,OSTD,O,1,6,558439.994,2421.721,558448.375
n65536_q128_r300,0,OSTD,O,1,7,557765.874,2500.762,557774.125
n65536_q128_r300,0,OSTD,O,1,8,558936.676,2494.933,558944.9375
n65536_q128_r300,0,OSTD,O,1,9,557808.311,2548.461,557816.3125
n65536_q128_r300,0,OSTD,O,1,10,567021.14,2433.8,567030.0625
n65536_q128_r300,0,OSTD,O,1,11,557991.034,2554.321,557999.25
n65536_q128_r300,0,OSTD,O,1,12,559996.558,2652.914,560014.3125
n65536_q128_r300,0,OSTD,O,1,13,557372.366,2773.203,557381.625
n65536_q128_r300,0,OSTD,O,1,14,559925.466,3184.98,559936.4375
n65536_q128_r300,0,OSTD,O,1,15,558588.663,2426.968,558617.4375
n65536_q128_r300,0,OSTD,O,1,16,559524.93,2762.681,559533.8125
n65536_q128_r300,0,OSTD,O,1,17,557753.045,2384.177,557761.25
n65536_q128_r300,0,OSTD,O,1,18,558842.059,2385.718,558849.1875
n65536_q128_r300,0,OSTD,O,1,19,557785.266,2474.691,557793.1875
n65536_q128_r300,0,OSTD,O,16,0,559065.71375,2357.478313,559073.640625
n65536_q128_r300,0,OSTD,O,16,1,559324.2815,2377.691938,559334.234375
n65536_q128_r300,0,OSTD,O,16,2,546569.839625,2507.295187,546578.273438
n65536_q128_r300,0,OSTD,O,16,3,535486.79975,2282.692437,535492.796875
n65536_q128_r300,0,OSTD,O,16,4,535459.38325,2298.477438,535465.945312
n65536_q128_r300,0,OSTD,S,1,0,191896.846,2155.725,191906.3125
n65536_q128_r300,0,OSTD,S,1,1,191940.047,2155.592,191947.140625
n65536_q128_r300,0,OSTD,S,1,2,191973.525,2167.598,191981.125
n65536_q128_r300,0,OSTD,S,1,3,191985.66,2193.636,191992.296875
n65536_q128_r300,0,OSTD,S,1,4,191916.717,2108.305,191923.4375
n65536_q128_r300,0,OSTD,S,1,5,192037.237,2182.023,192044.09375
n65536_q128_r300,0,OSTD,S,1,6,192027.351,2303.733,192046.234375
n65536_q128_r300,0,OSTD,S,1,7,191997.728,2668.887,192007.90625
n65536_q128_r300,0,OSTD,S,1,8,191830.426,2251.338,191838.96875
n65536_q128_r300,0,OSTD,S,1,9,191979.068,2269.412,191986.90625
n65536_q128_r300,0,OSTD,S,1,10,192616.24,2383.031,192623.9375
n65536_q128_r300,0,OSTD,S,1,11,192261.983,2028.967,192270.59375
n65536_q128_r300,0,OSTD,S,1,12,191884.653,2440.629,191892.671875
n65536_q128_r300,0,OSTD,S,1,13,191891.082,2388.238,191899.171875
n65536_q128_r300,0,OSTD,S,1,14,191813.884,2423.34,191820.734375
n65536_q128_r300,0,OSTD,S,1,15,192075.549,2344.553,192083.09375
n65536_q128_r300,0,OSTD,S,1,16,192121.902,2395.681,192129.875
n65536_q128_r300,0,OSTD,S,1,17,191971.811,2392.432,191987.015625
n65536_q128_r300,0,OSTD,S,1,18,191961.793,2385.698,191969.953125
n65536_q128_r300,0,OSTD,S,1,19,191810.045,2376.962,191816.71875
n65536_q128_r300,0,OSTD,S,16,0,192015.724188,2365.539125,192023.65918
n65536_q128_r300,0,OSTD,S,16,1,191883.91275,2336.191875,191891.261719
n65536_q128_r300,0,OSTD,S,16,2,192044.655812,2251.131,192051.880859
n65536_q128_r300,0,OSTD,S,16,3,192480.87875,2856.335625,192488.837891
n65536_q128_r300,0,OSTD,S,16,4,191975.058125,2435.02775,191983.679688
n65536_q128_r300,0,OSTD,T,1,0,192452.388,2297.472,192461.984375
n65536_q128_r300,0,OSTD,T,1,1,191937.438,2345.811,191945.25
n65536_q128_r300,0,OSTD,T,1,2,193219.047,2431.84,193227.0
n65536_q128_r300,0,OSTD,T,1,3,190843.042,2460.154,190850.71875
n65536_q128_r300,0,OSTD,T,1,4,192887.274,2364.87,192895.328125
n65536_q128_r300,0,OSTD,T,1,5,190847.429,2324.992,190855.1875
n65536_q128_r300,0,OSTD,T,1,6,191992.549,2196.139,191999.765625
n65536_q128_r300,0,OSTD,T,1,7,192064.669,2371.493,192072.453125
n65536_q128_r300,0,OSTD,T,1,8,192061.94,2485.576,192070.65625
n65536_q128_r300,0,OSTD,T,1,9,192102.822,2425.479,192109.984375
n65536_q128_r300,0,OSTD,T,1,10,191640.084,2199.923,191647.0
n65536_q128_r300,0,OSTD,T,1,11,191193.144,2298.427,191200.640625
n65536_q128_r300,0,OSTD,T,1,12,192157.547,2394.97,192164.46875
n65536_q128_r300,0,OSTD,T,1,13,191925.582,2191.055,191932.609375
n65536_q128_r300,0,OSTD,T,1,14,191951.065,2232.983,191958.046875
n65536_q128_r300,0,OSTD,T,1,15,191994.817,2286.559,192001.546875
n65536_q128_r300,0,OSTD,T,1,16,191985.094,2255.926,191991.75
n65536_q128_r300,0,OSTD,T,1,17,192005.999,2269.273,192012.578125
n65536_q128_r300,0,OSTD,T,1,18,191851.961,2350.991,191858.6875
n65536_q128_r300,0,OSTD,T,1,19,192086.107,2402.272,192101.4375
n65536_q128_r300,0,OSTD,T,16,0,192029.68525,2430.247125,192038.269531
n65536_q128_r300,0,OSTD,T,16,1,191989.013375,2402.052938,191996.920898
n65536_q128_r300,0,OSTD,T,16,2,192041.92025,2596.133438,192050.005859
n65536_q128_r300,0,OSTD,T,16,3,191841.613563,2493.59625,191850.527344
n65536_q128_r300,0,OSTD,T,16,4,191980.875875,2538.416562,191989.826172
n65536_q128_r300,0,OSTD,D,1,0,406.384,30.897,412.319977
n65536_q128_r300,0,OSTD,D,1,1,397.693,22.634,400.575989
n65536_q128_r300,0,OSTD,D,1,2,398.62,20.735,401.664001
n65536_q128_r300,0,OSTD,D,1,3,404.776,25.469,407.456024
n65536_q128_r300,0,OSTD,D,1,4,398.147,20.729,401.088013
n65536_q128_r300,0,OSTD,D,1,5,402.353,20.951,405.343994
n65536_q128_r300,0,OSTD,D,1,6,396.608,20.937,399.807983
n65536_q128_r300,0,OSTD,D,1,7,401.642,20.161,418.976013
n65536_q128_r300,0,OSTD,D,1,8,401.264,20.653,404.127991
n65536_q128_r300,0,OSTD,D,1,9,397.663,20.602,400.864014
n65536_q128_r300,0,OSTD,D,1,10,399.058,22.875,402.399994
n65536_q128_r300,0,OSTD,D,1,11,399.771,25.572,403.135986
n65536_q128_r300,0,OSTD,D,1,12,400.259,22.075,403.744019
n65536_q128_r300,0,OSTD,D,1,13,398.234,22.92,401.440002
n65536_q128_r300,0,OSTD,D,1,14,397.52,23.845,400.959991
n65536_q128_r300,0,OSTD,D,1,15,396.456,22.637,398.976013
n65536_q128_r300,0,OSTD,D,1,16,399.092,22.589,402.399994
n65536_q128_r300,0,OSTD,D,1,17,397.684,24.214,401.984009
n65536_q128_r300,0,OSTD,D,1,18,397.947,23.301,401.311981
n65536_q128_r300,0,OSTD,D,1,19,401.133,24.255,404.864014
n65536_q128_r300,0,OSTD,D,16,0,400.539562,26.145875,404.507998
n65536_q128_r300,0,OSTD,D,16,1,400.978813,27.27625,405.022001
n65536_q128_r300,0,OSTD,D,16,2,400.349125,26.289625,404.519999
n65536_q128_r300,0,OSTD,D,16,3,400.773938,26.625313,404.987995
n65536_q128_r300,0,OSTD,D,16,4,400.453375,25.673688,404.776001
n65536_q128_r300,1,TDOS,T,1,0,31449.144,2252.21,31467.712891
n65536_q128_r300,1,TDOS,T,1,1,32175.836,2266.312,32183.712891
n65536_q128_r300,1,TDOS,T,1,2,32159.28,2392.371,32166.111328
n65536_q128_r300,1,TDOS,T,1,3,31569.617,2052.899,31576.638672
n65536_q128_r300,1,TDOS,T,1,4,31469.652,2239.546,31478.464844
n65536_q128_r300,1,TDOS,T,1,5,161235.497,2242.113,161242.8125
n65536_q128_r300,1,TDOS,T,1,6,31488.099,2210.923,31494.720703
n65536_q128_r300,1,TDOS,T,1,7,32240.619,2084.605,32245.662109
n65536_q128_r300,1,TDOS,T,1,8,31375.923,2299.824,31382.783203
n65536_q128_r300,1,TDOS,T,1,9,32084.111,2340.047,32092.033203
n65536_q128_r300,1,TDOS,T,1,10,31359.981,2313.396,31368.353516
n65536_q128_r300,1,TDOS,T,1,11,161414.135,2087.096,161424.421875
n65536_q128_r300,1,TDOS,T,1,12,31693.188,2716.202,31699.136719
n65536_q128_r300,1,TDOS,T,1,13,32044.082,2104.327,32049.248047
n65536_q128_r300,1,TDOS,T,1,14,31280.05,2310.261,31286.720703
n65536_q128_r300,1,TDOS,T,1,15,31486.174,2217.458,31493.121094
n65536_q128_r300,1,TDOS,T,1,16,31346.099,2179.732,31353.632812
n65536_q128_r300,1,TDOS,T,1,17,169826.312,2201.498,169833.859375
n65536_q128_r300,1,TDOS,T,1,18,31775.11,2517.88,31780.607422
n65536_q128_r300,1,TDOS,T,1,19,32553.057,2300.85,32559.105469
n65536_q128_r300,1,TDOS,T,16,0,47343.089625,2233.663312,47350.420166
n65536_q128_r300,1,TDOS,T,16,1,56565.913125,2354.877875,56573.809326
n65536_q128_r300,1,TDOS,T,16,2,48390.405563,2323.66775,48398.356079
n65536_q128_r300,1,TDOS,T,16,3,64044.506813,2247.6825,64053.144531
n65536_q128_r300,1,TDOS,T,16,4,191896.456375,2277.133375,191904.006836
n65536_q128_r300,1,TDOS,D,1,0,409.419,36.963,420.031982
n65536_q128_r300,1,TDOS,D,1,1,410.669,37.365,417.311981
n65536_q128_r300,1,TDOS,D,1,2,408.841,36.323,414.752014
n65536_q128_r300,1,TDOS,D,1,3,415.842,39.477,422.719971
n65536_q128_r300,1,TDOS,D,1,4,409.458,37.134,415.744019
n65536_q128_r300,1,TDOS,D,1,5,413.375,37.52,419.232025
n65536_q128_r300,1,TDOS,D,1,6,410.166,35.992,416.159973
n65536_q128_r300,1,TDOS,D,1,7,418.463,39.736,426.399994
n65536_q128_r300,1,TDOS,D,1,8,404.996,32.956,409.312012
n65536_q128_r300,1,TDOS,D,1,9,399.279,24.435,403.29599
n65536_q128_r300,1,TDOS,D,1,10,401.843,24.977,405.856018
n65536_q128_r300,1,TDOS,D,1,11,398.48,24.032,402.624023
n65536_q128_r300,1,TDOS,D,1,12,400.769,27.343,404.639984
n65536_q128_r300,1,TDOS,D,1,13,405.751,27.115,409.727997
n65536_q128_r300,1,TDOS,D,1,14,400.8,25.654,404.575989
n65536_q128_r300,1,TDOS,D,1,15,400.218,24.763,404.223999
n65536_q128_r300,1,TDOS,D,1,16,398.789,25.605,402.752014
n65536_q128_r300,1,TDOS,D,1,17,405.883,25.759,410.015991
n65536_q128_r300,1,TDOS,D,1,18,401.607,26.122,405.856018
n65536_q128_r300,1,TDOS,D,1,19,401.176,25.788,405.247986
n65536_q128_r300,1,TDOS,D,16,0,401.552437,25.981,405.873997
n65536_q128_r300,1,TDOS,D,16,1,402.53075,27.253062,406.990002
n65536_q128_r300,1,TDOS,D,16,2,402.383938,27.396313,407.306002
n65536_q128_r300,1,TDOS,D,16,3,399.719437,26.175813,403.949995
n65536_q128_r300,1,TDOS,D,16,4,401.507875,26.838063,406.104002
n65536_q128_r300,1,TDOS,O,1,0,558703.609,2545.927,558714.375
n65536_q128_r300,1,TDOS,O,1,1,557101.811,2561.07,557109.4375
n65536_q128_r300,1,TDOS,O,1,2,558696.498,2313.781,558703.375
n65536_q128_r300,1,TDOS,O,1,3,557554.937,2712.18,557577.3125
n65536_q128_r300,1,TDOS,O,1,4,566986.88,3022.201,566996.5
n65536_q128_r300,1,TDOS,O,1,5,557462.499,2501.648,557469.6875
n65536_q128_r300,1,TDOS,O,1,6,558327.86,2328.998,558334.4375
n65536_q128_r300,1,TDOS,O,1,7,556361.924,2384.268,556368.5
n65536_q128_r300,1,TDOS,O,1,8,558750.693,2388.964,558757.1875
n65536_q128_r300,1,TDOS,O,1,9,556765.772,2515.716,556777.0625
n65536_q128_r300,1,TDOS,O,1,10,559381.744,2512.883,559390.1875
n65536_q128_r300,1,TDOS,O,1,11,557525.154,2401.047,557531.375
n65536_q128_r300,1,TDOS,O,1,12,558300.251,2325.866,558307.5
n65536_q128_r300,1,TDOS,O,1,13,556847.94,2411.062,556854.625
n65536_q128_r300,1,TDOS,O,1,14,559799.066,2367.006,559805.625
n65536_q128_r300,1,TDOS,O,1,15,557081.285,2415.407,557089.1875
n65536_q128_r300,1,TDOS,O,1,16,559095.475,2321.974,559101.75
n65536_q128_r300,1,TDOS,O,1,17,564301.532,2237.182,564308.8125
n65536_q128_r300,1,TDOS,O,1,18,558350.205,2312.032,558356.5
n65536_q128_r300,1,TDOS,O,1,19,556774.365,2415.741,556781.375
n65536_q128_r300,1,TDOS,O,16,0,542609.394125,2414.338813,542616.148438
n65536_q128_r300,1,TDOS,O,16,1,536108.289625,2416.763,536115.09375
n65536_q128_r300,1,TDOS,O,16,2,537670.233125,2735.881,537680.164062
n65536_q128_r300,1,TDOS,O,16,3,536547.581187,2492.895125,536554.800781
n65536_q128_r300,1,TDOS,O,16,4,535486.219437,2435.325063,535495.230469
n65536_q128_r300,1,TDOS,S,1,0,192073.448,2605.993,192088.84375
n65536_q128_r300,1,TDOS,S,1,1,191867.855,2741.504,191876.0
n65536_q128_r300,1,TDOS,S,1,2,192004.635,2595.235,192012.953125
n65536_q128_r300,1,TDOS,S,1,3,191895.167,2452.458,191904.0625
n65536_q128_r300,1,TDOS,S,1,4,192051.556,2540.16,192059.609375
n65536_q128_r300,1,TDOS,S,1,5,191957.473,2560.597,191967.15625
n65536_q128_r300,1,TDOS,S,1,6,191569.672,2077.518,191576.671875
n65536_q128_r300,1,TDOS,S,1,7,192402.678,2548.185,192410.234375
n65536_q128_r300,1,TDOS,S,1,8,191922.15,2453.753,191930.53125
n65536_q128_r300,1,TDOS,S,1,9,192021.494,2461.131,192029.625
n65536_q128_r300,1,TDOS,S,1,10,191926.783,2602.022,191937.0
n65536_q128_r300,1,TDOS,S,1,11,192264.112,2537.564,192272.453125
n65536_q128_r300,1,TDOS,S,1,12,191691.005,2316.0,191697.3125
n65536_q128_r300,1,TDOS,S,1,13,192963.089,2505.658,192970.8125
n65536_q128_r300,1,TDOS,S,1,14,190980.536,2422.483,190987.90625
n65536_q128_r300,1,TDOS,S,1,15,191938.626,2503.393,191948.09375
n65536_q128_r300,1,TDOS,S,1,16,191943.483,2519.83,191952.28125
n65536_q128_r300,1,TDOS,S,1,17,191933.612,2542.55,191941.578125
n65536_q128_r300,1,TDOS,S,1,18,192445.946,2731.677,192467.15625
n65536_q128_r300,1,TDOS,S,1,19,191469.904,3041.903,191479.5
n65536_q128_r300,1,TDOS,S,16,0,191979.749938,2486.972375,191988.135742
n65536_q128_r300,1,TDOS,S,16,1,191978.584937,2384.8095,191986.109375
n65536_q128_r300,1,TDOS,S,16,2,191996.758875,2465.722813,192005.417969
n65536_q128_r300,1,TDOS,S,16,3,191963.859625,2492.299,191972.286133
n65536_q128_r300,1,TDOS,S,16,4,191989.030687,2461.16175,191997.25293
n65536_q128_r300,2,SODT,S,1,0,192025.504,2333.464,192043.875
n65536_q128_r300,2,SODT,S,1,1,191896.502,2397.653,191903.484375
n65536_q128_r300,2,SODT,S,1,2,192085.156,2302.254,192091.671875
n65536_q128_r300,2,SODT,S,1,3,191906.992,2044.586,191914.53125
n65536_q128_r300,2,SODT,S,1,4,191886.683,2292.898,191893.375
n65536_q128_r300,2,SODT,S,1,5,192022.478,2261.194,192029.109375
n65536_q128_r300,2,SODT,S,1,6,191873.78,2221.466,191880.515625
n65536_q128_r300,2,SODT,S,1,7,192108.528,2467.623,192114.96875
n65536_q128_r300,2,SODT,S,1,8,191892.637,1949.278,191897.984375
n65536_q128_r300,2,SODT,S,1,9,192027.12,2332.265,192034.46875
n65536_q128_r300,2,SODT,S,1,10,191873.36,2231.993,191879.515625
n65536_q128_r300,2,SODT,S,1,11,192058.629,2326.668,192064.515625
n65536_q128_r300,2,SODT,S,1,12,191996.49,2417.228,192002.5
n65536_q128_r300,2,SODT,S,1,13,191999.403,2145.645,192004.578125
n65536_q128_r300,2,SODT,S,1,14,192017.202,2224.303,192024.265625
n65536_q128_r300,2,SODT,S,1,15,191831.737,2245.324,191837.890625
n65536_q128_r300,2,SODT,S,1,16,192066.508,2372.976,192073.0625
n65536_q128_r300,2,SODT,S,1,17,191886.223,2315.201,191891.875
n65536_q128_r300,2,SODT,S,1,18,192087.065,2326.999,192092.921875
n65536_q128_r300,2,SODT,S,1,19,191841.911,2227.127,191849.375
n65536_q128_r300,2,SODT,S,16,0,191990.118125,2326.833625,191997.707031
n65536_q128_r300,2,SODT,S,16,1,192096.730125,2428.812312,192105.493164
n65536_q128_r300,2,SODT,S,16,2,191854.420938,2344.37475,191861.200195
n65536_q128_r300,2,SODT,S,16,3,191994.607437,2358.824375,192001.626953
n65536_q128_r300,2,SODT,S,16,4,191966.085063,2361.789187,191972.765625
n65536_q128_r300,2,SODT,O,1,0,567201.762,2576.908,567214.8125
n65536_q128_r300,2,SODT,O,1,1,560316.458,2688.095,560329.0625
n65536_q128_r300,2,SODT,O,1,2,557422.243,2617.593,557435.6875
n65536_q128_r300,2,SODT,O,1,3,559671.078,2820.623,559680.0625
n65536_q128_r300,2,SODT,O,1,4,557927.566,2522.674,557933.75
n65536_q128_r300,2,SODT,O,1,5,558534.229,2634.719,558540.5625
n65536_q128_r300,2,SODT,O,1,6,559723.355,2537.591,559730.75
n65536_q128_r300,2,SODT,O,1,7,558809.418,2350.479,558815.5
n65536_q128_r300,2,SODT,O,1,8,557965.534,2329.279,557972.75
n65536_q128_r300,2,SODT,O,1,9,558446.055,2585.724,558453.5625
n65536_q128_r300,2,SODT,O,1,10,558294.732,2586.224,558302.5
n65536_q128_r300,2,SODT,O,1,11,559961.89,2590.424,559969.4375
n65536_q128_r300,2,SODT,O,1,12,556850.648,2588.801,556859.0625
n65536_q128_r300,2,SODT,O,1,13,563451.987,2698.264,563459.3125
n65536_q128_r300,2,SODT,O,1,14,556598.578,2614.454,556605.3125
n65536_q128_r300,2,SODT,O,1,15,559595.802,2763.751,559610.8125
n65536_q128_r300,2,SODT,O,1,16,558457.819,2971.101,558468.125
n65536_q128_r300,2,SODT,O,1,17,559764.288,2666.322,559773.0625
n65536_q128_r300,2,SODT,O,1,18,558685.996,2631.065,558694.625
n65536_q128_r300,2,SODT,O,1,19,559108.581,2694.828,559116.5
n65536_q128_r300,2,SODT,O,16,0,539076.858688,2638.7135,539086.296875
n65536_q128_r300,2,SODT,O,16,1,535870.686813,2735.333312,535878.296875
n65536_q128_r300,2,SODT,O,16,2,536423.916625,2613.940688,536432.820312
n65536_q128_r300,2,SODT,O,16,3,535721.60375,2578.93975,535732.644531
n65536_q128_r300,2,SODT,O,16,4,535636.224375,2609.275312,535645.058594
n65536_q128_r300,2,SODT,D,1,0,411.125,28.065,416.959991
n65536_q128_r300,2,SODT,D,1,1,395.193,20.707,397.823975
n65536_q128_r300,2,SODT,D,1,2,395.795,19.943,399.007996
n65536_q128_r300,2,SODT,D,1,3,395.676,19.523,398.880005
n65536_q128_r300,2,SODT,D,1,4,404.265,20.005,408.384003
