q,radius,pair,order,variant,sample,stage,calls,wall_s,thread_cpu_s,wall_fraction
128,300,2,AB,A,3,stage.alloc_init,1,0.000652847,0.000652561,0.033753496541730675
128,300,2,AB,A,3,stage.candidates,1,0.000112659,0.000112382,0.005824695781545808
128,300,2,AB,A,3,stage.cleanup,1,0.000468757,0.000449803,0.024235675094489283
128,300,2,AB,A,3,stage.delivery,1,2.4514e-05,2.4219e-05,0.001267422863586699
128,300,2,AB,A,3,stage.leaf_distance,1,0.004049746,0.004049411,0.20937997357097088
128,300,2,AB,A,3,stage.node_distance_prune,4,0.000843773,0.000842536,0.04362475287089581
128,300,2,AB,A,3,stage.schedule,10,0.000115532,0.000112901,0.00597323563171651
128,300,2,AB,A,4,stage.aggregate,1,0.012396481,0.012396325,0.5055989773560321
128,300,2,AB,A,4,stage.alloc_init,1,0.000657884,0.000657443,0.026832250024736517
128,300,2,AB,A,4,stage.candidates,1,0.000118418,0.000118135,0.004829759324484635
128,300,2,AB,A,4,stage.cleanup,1,0.000250533,0.000250211,0.010218160185454144
128,300,2,AB,A,4,stage.delivery,1,2.7479e-05,2.7193e-05,0.001120749856250851
128,300,2,AB,A,4,stage.leaf_distance,1,0.004041584,0.004041311,0.16483877459244292
128,300,2,AB,A,4,stage.node_distance_prune,4,0.002150505,0.002148192,0.08770982094023567
128,300,2,AB,A,4,stage.schedule,10,0.004870291,0.001436053,0.1986381577986758
128,300,2,AB,A,5,stage.aggregate,1,0.013701077,0.013700909,0.6664228658658483
128,300,2,AB,A,5,stage.alloc_init,1,0.001405872,0.00066651,0.06838186861372664
128,300,2,AB,A,5,stage.candidates,1,0.000116863,0.000116582,0.00568423747809611
128,300,2,AB,A,5,stage.cleanup,1,0.000242544,0.000242251,0.011797384072694891
128,300,2,AB,A,5,stage.delivery,1,2.6091e-05,2.5814e-05,0.0012690709637867043
128,300,2,AB,A,5,stage.leaf_distance,1,0.004089847,0.004089494,0.1989308985485478
128,300,2,AB,A,5,stage.node_distance_prune,4,0.000838944,0.000837681,0.04080638805116986
128,300,2,AB,A,5,stage.schedule,10,0.000132949,0.000130312,0.006466663430473287
128,300,2,AB,A,6,stage.aggregate,1,0.014298443,0.014298432,0.6297670075207653
128,300,2,AB,A,6,stage.alloc_init,1,0.001601294,0.000674345,0.07052810788845726
128,300,2,AB,A,6,stage.candidates,1,0.00054825,0.000547961,0.024147367784958098
128,300,2,AB,A,6,stage.cleanup,1,0.000252377,0.000251943,0.01111580527034085
128,300,2,AB,A,6,stage.delivery,1,2.4938e-05,2.4659e-05,0.0010983804064227725
128,300,2,AB,A,6,stage.leaf_distance,1,0.003979291,0.003979017,0.17526566949452568
128,300,2,AB,A,6,stage.node_distance_prune,4,0.001464638,0.001463368,0.06450917000971357
128,300,2,AB,A,6,stage.schedule,10,0.000530649,0.000233374,0.02337214148238984
128,300,2,AB,A,7,stage.aggregate,1,0.013363593,0.013363519,0.5727061549958734
128,300,2,AB,A,7,stage.alloc_init,1,0.000659126,0.000658782,0.02824730722626842
128,300,2,AB,A,7,stage.candidates,1,0.000121355,0.000121073,0.0052007536775120445
128,300,2,AB,A,7,stage.cleanup,1,0.000751009,0.000711142,0.03218501766383456
128,300,2,AB,A,7,stage.delivery,1,2.5127e-05,2.4854e-05,0.0010768352161414456
128,300,2,AB,A,7,stage.leaf_distance,1,0.004044838,0.004044571,0.17334437067644898
128,300,2,AB,A,7,stage.node_distance_prune,4,0.002601762,0.002600234,0.11150033611726828
128,300,2,AB,A,7,stage.schedule,10,0.001762501,0.000233727,0.07553321706867172
128,300,2,AB,B,0,stage.aggregate,1,0.000117565,0.000117282,0.014792095347834742
128,300,2,AB,B,0,stage.alloc_init,1,0.002453921,0.001953902,0.3087537397019009
128,300,2,AB,B,0,stage.candidates,1,0.000115242,0.000114961,0.014499814163017662
128,300,2,AB,B,0,stage.cleanup,1,0.000183118,0.000182789,0.023040011192997933
128,300,2,AB,B,0,stage.delivery,1,2.0652e-05,2.0353e-05,0.00259844641792611
128,300,2,AB,B,0,stage.leaf_distance,1,0.004061247,0.004060876,0.5109884136869629
128,300,2,AB,B,0,stage.node_distance_prune,4,0.000858778,0.000857578,0.10805193772485709
128,300,2,AB,B,0,stage.schedule,10,0.000130984,0.000128253,0.016480481580749252
128,300,2,AB,B,1,stage.aggregate,1,0.000105159,0.000104896,0.017101123796498596
128,300,2,AB,B,1,stage.alloc_init,1,0.000633251,0.000632894,0.10298028457152057
128,300,2,AB,B,1,stage.candidates,1,0.000116224,0.000115957,0.01890053169128893
128,300,2,AB,B,1,stage.cleanup,1,0.000224712,0.00022421,0.03654302276133086
128,300,2,AB,B,1,stage.delivery,1,1.9761e-05,1.9487e-05,0.003213565242562298
128,300,2,AB,B,1,stage.leaf_distance,1,0.00405816,0.004057811,0.6599444322026525
128,300,2,AB,B,1,stage.node_distance_prune,4,0.000860085,0.000858877,0.13986839034710766
128,300,2,AB,B,1,stage.schedule,10,0.000127896,0.000125217,0.02079865089128828
128,300,2,AB,B,2,stage.aggregate,1,0.000116787,0.0001165,0.019137597931336226
128,300,2,AB,B,2,stage.alloc_init,1,0.000639312,0.00063887,0.10476248219988889
128,300,2,AB,B,2,stage.candidates,1,0.000116111,0.000115838,0.019026823476974153
128,300,2,AB,B,2,stage.cleanup,1,0.000228888,0.000228594,0.03750731258879572
128,300,2,AB,B,2,stage.delivery,1,1.9248e-05,1.8971e-05,0.003154122333670354
128,300,2,AB,B,2,stage.leaf_distance,1,0.003996862,0.003996576,0.6549559278261824
128,300,2,AB,B,2,stage.node_distance_prune,4,0.00085208,0.000850803,0.13962825010774288
128,300,2,AB,B,2,stage.schedule,10,0.000129467,0.00012683,0.021215438288305265
128,300,2,AB,B,3,stage.aggregate,1,0.000115838,0.000115573,0.017630981627633754
128,300,2,AB,B,3,stage.alloc_init,1,0.001164519,0.00035812,0.1772441952902366
128,300,2,AB,B,3,stage.candidates,1,0.000107534,0.000107245,0.01636708142704439
128,300,2,AB,B,3,stage.cleanup,1,0.000183395,0.000183125,0.027913412486402493
128,300,2,AB,B,3,stage.delivery,1,1.7714e-05,1.7429e-05,0.002696137783386318
128,300,2,AB,B,3,stage.leaf_distance,1,0.004021803,0.004021446,0.6121336245701956
128,300,2,AB,B,3,stage.node_distance_prune,4,0.00083937,0.000838223,0.12775528797792557
128,300,2,AB,B,3,stage.schedule,10,0.000116371,0.000113683,0.017712106243109926
128,300,2,AB,B,4,stage.aggregate,1,0.000109966,0.000109683,0.017796751023993716
128,300,2,AB,B,4,stage.alloc_init,1,0.000638832,0.00063839,0.10338772029681859
128,300,2,AB,B,4,stage.candidates,1,0.000116163,0.000115881,0.018799665252898005
128,300,2,AB,B,4,stage.cleanup,1,0.000230966,0.0002307,0.03737922991658997
128,300,2,AB,B,4,stage.delivery,1,1.9685e-05,1.9417e-05,0.0031857941900889026
128,300,2,AB,B,4,stage.leaf_distance,1,0.004075179,0.004074629,0.6595215433971199
128,300,2,AB,B,4,stage.node_distance_prune,4,0.000859037,0.000857549,0.13902540430131577
128,300,2,AB,B,4,stage.schedule,10,0.000125475,0.000122853,0.020306706934285247
128,300,2,AB,B,5,stage.aggregate,1,0.000114344,0.000114082,0.01858752436133833
128,300,2,AB,B,5,stage.alloc_init,1,0.000639111,0.000638624,0.10389256351097828
128,300,2,AB,B,5,stage.candidates,1,0.000113855,0.000113571,0.018508033531800316
128,300,2,AB,B,5,stage.cleanup,1,0.000230301,0.000229965,0.03743725466959856
128,300,2,AB,B,5,stage.delivery,1,2.0115e-05,1.9839e-05,0.0032698528346771184
128,300,2,AB,B,5,stage.leaf_distance,1,0.004042447,0.004042091,0.6571318310704457
128,300,2,AB,B,5,stage.node_distance_prune,4,0.000859067,0.000857857,0.1396481563573238
128,300,2,AB,B,5,stage.schedule,10,0.000128852,0.0001262,0.02094591486223296
128,300,2,AB,B,6,stage.aggregate,1,0.000107324,0.000107054,0.017535850589402872
128,300,2,AB,B,6,stage.alloc_init,1,0.000637437,0.000636984,0.10415191375794045
128,300,2,AB,B,6,stage.candidates,1,0.000115884,0.00011561,0.018934483523744574
128,300,2,AB,B,6,stage.cleanup,1,0.00022895,0.000228658,0.03740852924270236
128,300,2,AB,B,6,stage.delivery,1,1.9479e-05,1.9194e-05,0.003182706884117053
128,300,2,AB,B,6,stage.leaf_distance,1,0.004025653,0.004025313,0.6577582789756387
128,300,2,AB,B,6,stage.node_distance_prune,4,0.000855672,0.000854504,0.13980970095724662
128,300,2,AB,B,6,stage.schedule,10,0.000126523,0.00012393,0.020672807798097534
128,300,2,AB,B,7,stage.aggregate,1,0.000115576,0.000115306,0.01877567265712255
128,300,2,AB,B,7,stage.alloc_init,1,0.000638959,0.00063863,0.10380083257183471
128,300,2,AB,B,7,stage.candidates,1,0.000117193,0.000116912,0.01903835922428673
128,300,2,AB,B,7,stage.cleanup,1,0.000260126,0.000259686,0.04225825972179917
128,300,2,AB,B,7,stage.delivery,1,1.9079e-05,1.8801e-05,0.0030994415676718454
128,300,2,AB,B,7,stage.leaf_distance,1,0.004038008,0.004037655,0.6559866788506448
128,300,2,AB,B,7,stage.node_distance_prune,4,0.00084378,0.000842539,0.13707462686567165
128,300,2,AB,B,7,stage.schedule,10,0.000119482,0.000116818,0.019410214234947713
128,300,3,BA,B,0,stage.aggregate,1,0.000117863,0.000117588,0.01918607906820473
128,300,3,BA,B,0,stage.alloc_init,1,0.00066465,0.000664319,0.10819364391439444
128,300,3,BA,B,0,stage.candidates,1,0.000116203,0.00011591,0.018915859480605396
128,300,3,BA,B,0,stage.cleanup,1,0.000234478,0.0002342,0.038169005097057666
128,300,3,BA,B,0,stage.delivery,1,2.5171e-05,2.4885e-05,0.004097407975579963
128,300,3,BA,B,0,stage.leaf_distance,1,0.004008423,0.004008236,0.6525026566166684
128,300,3,BA,B,0,stage.node_distance_prune,4,0.000838408,0.000837355,0.1364784722891441
128,300,3,BA,B,0,stage.schedule,10,0.000131959,0.000129327,0.021480666602421688
128,300,3,BA,B,1,stage.aggregate,1,0.000106387,0.000105958,0.017401555110540368
128,300,3,BA,B,1,stage.alloc_init,1,0.000650832,0.000650442,0.1064555717869966
128,300,3,BA,B,1,stage.candidates,1,0.000121142,0.000120861,0.019815007371211533
128,300,3,BA,B,1,stage.cleanup,1,0.000234657,0.000234352,0.038382478287517
128,300,3,BA,B,1,stage.delivery,1,2.417e-05,2.3891e-05,0.003953449077629416
128,300,3,BA,B,1,stage.leaf_distance,1,0.003987158,0.003986962,0.6521731947646979
128,300,3,BA,B,1,stage.node_distance_prune,4,0.00083817,0.00083697,0.1370981552915452
128,300,3,BA,B,1,stage.schedule,10,0.000146936,0.000144237,0.02403409158752817
128,300,3,BA,B,2,stage.aggregate,1,0.000115298,0.00011503,0.018878227426496027
128,300,3,BA,B,2,stage.alloc_init,1,0.000659302,0.000659032,0.10795029487713302
128,300,3,BA,B,2,stage.candidates,1,0.000115911,0.000115597,0.018978596499788208
128,300,3,BA,B,2,stage.cleanup,1,0.000229935,0.000229663,0.03764822653741925
128,300,3,BA,B,2,stage.delivery,1,2.3928e-05,2.3653e-05,0.0039178322768928945
128,300,3,BA,B,2,stage.leaf_distance,1,0.00398861,0.00398843,0.6530719240194653
128,300,3,BA,B,2,stage.node_distance_prune,4,0.00083968,0.00083859,0.13748434496244674
128,300,3,BA,B,2,stage.schedule,10,0.000131298,0.00012863,0.021497974853371914
128,300,3,BA,B,3,stage.aggregate,1,0.000107397,0.000107124,0.017421325271068145
128,300,3,BA,B,3,stage.alloc_init,1,0.000662712,0.000662387,0.10750133907874626
128,300,3,BA,B,3,stage.candidates,1,0.000111604,0.00011132,0.01810376067815944
128,300,3,BA,B,3,stage.cleanup,1,0.000230042,0.000229774,0.03731609363396611
128,300,3,BA,B,3,stage.delivery,1,2.3803e-05,2.3533e-05,0.0038611861171842328
128,300,3,BA,B,3,stage.leaf_distance,1,0.004060848,0.004060639,0.6587274680332461
128,300,3,BA,B,3,stage.node_distance_prune,4,0.000839793,0.000838721,0.13622640309660541
128,300,3,BA,B,3,stage.schedule,10,0.000125192,0.000122538,0.0203079280923635
128,300,3,BA,B,4,stage.aggregate,1,0.000116491,0.000116232,0.01902261906997517
128,300,3,BA,B,4,stage.alloc_init,1,0.00066013,0.000659852,0.10779718198541267
128,300,3,BA,B,4,stage.candidates,1,0.000113543,0.000113253,0.018541219811506388
128,300,3,BA,B,4,stage.cleanup,1,0.00023076,0.000230443,0.03768239243020894
128,300,3,BA,B,4,stage.delivery,1,2.3173e-05,2.2894e-05,0.0037840790422310274
128,300,3,BA,B,4,stage.leaf_distance,1,0.004009013,0.004008803,0.6546593912454899
128,300,3,BA,B,4,stage.node_distance_prune,4,0.000838448,0.000837367,0.1369159584344073
128,300,3,BA,B,4,stage.schedule,10,0.000129039,0.000126341,0.021071668559549887
128,300,3,BA,B,5,stage.aggregate,1,0.000104487,0.000104211,0.016955296869013693
128,300,3,BA,B,5,stage.alloc_init,1,0.000663804,0.000663494,0.10771669090737378
128,300,3,BA,B,5,stage.candidates,1,0.000116216,0.000115899,0.018858583181920192
128,300,3,BA,B,5,stage.cleanup,1,0.000233339,0.000233046,0.037864346915107004
128,300,3,BA,B,5,stage.delivery,1,2.3433e-05,2.3165e-05,0.0038025158300228528
128,300,3,BA,B,5,stage.leaf_distance,1,0.004049755,0.004049564,0.6571611614054623
128,300,3,BA,B,5,stage.node_distance_prune,4,0.000838134,0.000836907,0.1360055393112437
128,300,3,BA,B,5,stage.schedule,10,0.000130075,0.000127434,0.021107508496147422
128,300,3,BA,B,6,stage.aggregate,1,0.000116235,0.000115965,0.018885726689812317
128,300,3,BA,B,6,stage.alloc_init,1,0.000660655,0.000660326,0.10734245077866353
128,300,3,BA,B,6,stage.candidates,1,0.000116884,0.000116608,0.018991175449838884
128,300,3,BA,B,6,stage.cleanup,1,0.000234113,0.000233834,0.038038406095685734
128,300,3,BA,B,6,stage.delivery,1,2.3071e-05,2.2793e-05,0.003748549064056953
128,300,3,BA,B,6,stage.leaf_distance,1,0.004035004,0.004034625,0.655602724964937
128,300,3,BA,B,6,stage.node_distance_prune,4,0.000837414,0.00083631,0.13606204611539116
128,300,3,BA,B,6,stage.schedule,10,0.00012814,0.000125493,0.020820037149159462
128,300,3,BA,B,7,stage.aggregate,1,0.000104519,0.000104252,0.01699466090676782
128,300,3,BA,B,7,stage.alloc_init,1,0.000662426,0.000661989,0.10770965322885388
128,300,3,BA,B,7,stage.candidates,1,0.000114734,0.000114456,0.01865560734868396
128,300,3,BA,B,7,stage.cleanup,1,0.000228671,0.000228374,0.037181623477181215
128,300,3,BA,B,7,stage.delivery,1,2.307e-05,2.279e-05,0.003751153638277572
128,300,3,BA,B,7,stage.leaf_distance,1,0.004050208,0.004050017,0.6585588415683107
128,300,3,BA,B,7,stage.node_distance_prune,4,0.000837624,0.000836553,0.1361966326444999
128,300,3,BA,B,7,stage.schedule,10,0.000125954,0.000123291,0.020479965555076432
128,300,3,BA,A,0,stage.aggregate,1,0.01351185,0.013511653,0.6902961884774739
128,300,3,BA,A,0,stage.alloc_init,1,0.000663012,0.000662606,0.03387209423689776
128,300,3,BA,A,0,stage.candidates,1,0.000114993,0.000114583,0.005874786176696022
128,300,3,BA,A,0,stage.cleanup,1,0.000238518,0.000238245,0.012185456934710652
128,300,3,BA,A,0,stage.delivery,1,2.5675e-05,2.5394e-05,0.0013116897123013607
128,300,3,BA,A,0,stage.leaf_distance,1,0.004034459,0.004034264,0.20611327614417274
128,300,3,BA,A,0,stage.node_distance_prune,4,0.00084518,0.000844028,0.043178730712477666
128,300,3,BA,A,0,stage.schedule,10,0.000133812,0.000131122,0.006836215142452568
128,300,3,BA,A,1,stage.aggregate,1,0.013181567,0.013181563,0.6858975262908703
128,300,3,BA,A,1,stage.alloc_init,1,0.000651716,0.000651455,0.03391177939953428
128,300,3,BA,A,1,stage.candidates,1,0.000121282,0.000120994,0.00631085998983348
128,300,3,BA,A,1,stage.cleanup,1,0.000232121,0.000231572,0.012078322683499095
128,300,3,BA,A,1,stage.delivery,1,2.3698e-05,2.3419e-05,0.001233115879018105
128,300,3,BA,A,1,stage.leaf_distance,1,0.004018466,0.004018283,0.20909925875155577
128,300,3,BA,A,1,stage.node_distance_prune,4,0.000855445,0.000854305,0.04451273580583352
128,300,3,BA,A,1,stage.schedule,10,0.000128891,0.000126262,0.00670679123818561
128,300,3,BA,A,2,stage.aggregate,1,0.012233307,0.012233072,0.6688461804472513
128,300,3,BA,A,2,stage.alloc_init,1,0.00066116,0.000660818,0.03614838903858986
128,300,3,BA,A,2,stage.candidates,1,0.000116601,0.000116304,0.006375065506516754
128,300,3,BA,A,2,stage.cleanup,1,0.000231048,0.000230749,0.012632362802631907
128,300,3,BA,A,2,stage.delivery,1,2.3959e-05,2.3679e-05,0.0013099389754001672
128,300,3,BA,A,2,stage.leaf_distance,1,0.004027827,0.004027631,0.2202181882995588
128,300,3,BA,A,2,stage.node_distance_prune,4,0.000859668,0.000858355,0.04700165362094874
128,300,3,BA,A,2,stage.schedule,10,0.000132549,0.000129892,0.0072470095267046526
128,300,3,BA,A,3,stage.aggregate,1,0.012640152,0.01264012,0.6772415447758167
128,300,3,BA,A,3,stage.alloc_init,1,0.000656768,0.000656491,0.03518870460413163
128,300,3,BA,A,3,stage.candidates,1,0.000114737,0.000114458,0.006147446891694251
128,300,3,BA,A,3,stage.cleanup,1,0.000236805,0.000236381,0.012687678440151454
128,300,3,BA,A,3,stage.delivery,1,2.292e-05,2.2641e-05,0.0012280213249224947
128,300,3,BA,A,3,stage.leaf_distance,1,0.004025089,0.004024784,0.21565860064183937
128,300,3,BA,A,3,stage.node_distance_prune,4,0.000847988,0.000846883,0.04543400293535673
128,300,3,BA,A,3,stage.schedule,10,0.000116126,0.000113444,0.006221867555756964
128,300,3,BA,A,4,stage.aggregate,1,0.012950272,0.012950188,0.5026831069184899
128,300,3,BA,A,4,stage.alloc_init,1,0.000660739,0.000660423,0.025647517934929566
128,300,3,BA,A,4,stage.candidates,1,0.00011625,0.00011597,0.004512408015775612
128,300,3,BA,A,4,stage.cleanup,1,0.000584282,0.000583988,0.022679731443212094
128,300,3,BA,A,4,stage.delivery,1,2.668e-05,2.6404e-05,0.001035621899878652
128,300,3,BA,A,4,stage.leaf_distance,1,0.004048524,0.004048319,0.157149179782021
128,300,3,BA,A,4,stage.node_distance_prune,4,0.001725136,0.001723599,0.06696359152432753
128,300,3,BA,A,4,stage.schedule,10,0.005646064,0.001874198,0.21915995226823323
128,300,3,BA,A,5,stage.aggregate,1,0.013541644,0.013541555,0.6544691140646607
128,300,3,BA,A,5,stage.alloc_init,1,0.000653957,0.000383618,0.03160581229475412
128,300,3,BA,A,5,stage.candidates,1,0.000115082,0.000114631,0.005561925463761215
128,300,3,BA,A,5,stage.cleanup,1,0.001342154,0.001341853,0.06486644747996186
128,300,3,BA,A,5,stage.delivery,1,2.509e-05,2.481e-05,0.0012126024042488736
128,300,3,BA,A,5,stage.leaf_distance,1,0.00402506,0.004024702,0.19453158362877526
128,300,3,BA,A,5,stage.node_distance_prune,4,0.000853454,0.000852376,0.0412475238069278
128,300,3,BA,A,5,stage.schedule,10,0.000130298,0.000127481,0.0062973163837712134
128,300,3,BA,A,6,stage.aggregate,1,0.012520853,0.012520674,0.5899557638709318
128,300,3,BA,A,6,stage.alloc_init,1,0.000901079,0.000860091,0.04245691166193353
128,300,3,BA,A,6,stage.candidates,1,0.00055912,0.00055868,0.026344536326360142
128,300,3,BA,A,6,stage.cleanup,1,0.001113299,0.001113028,0.052456263320218244
128,300,3,BA,A,6,stage.delivery,1,2.3924e-05,2.365e-05,0.0011272476160248963
128,300,3,BA,A,6,stage.leaf_distance,1,0.004013204,0.004012949,0.18909357304888724
128,300,3,BA,A,6,stage.node_distance_prune,4,0.001471052,0.001469269,0.06931281809265406
128,300,3,BA,A,6,stage.schedule,10,0.000614593,0.000229769,0.02895830521967853
128,300,3,BA,A,7,stage.aggregate,1,0.014129112,0.014128946,0.5892235622166607
128,300,3,BA,A,7,stage.alloc_init,1,0.000920368,0.000878384,0.03838192460433632
128,300,3,BA,A,7,stage.candidates,1,0.000120543,0.00012025,0.0050269808789315945
128,300,3,BA,A,7,stage.cleanup,1,0.000244416,0.000244119,0.010192832089005123
128,300,3,BA,A,7,stage.delivery,1,2.4875e-05,2.4595e-05,0.0010373572033500363
128,300,3,BA,A,7,stage.leaf_distance,1,0.004026865,0.004026597,0.16793155435851834
128,300,3,BA,A,7,stage.node_distance_prune,4,0.002588166,0.002586121,0.1079337746157045
128,300,3,BA,A,7,stage.schedule,10,0.001919694,0.000234616,0.08005661906041585
128,300,4,AB,A,0,stage.aggregate,1,0.012929643,0.012929398,0.6711969994745
128,300,4,AB,A,0,stage.alloc_init,1,0.000909721,0.000870063,0.04722497021448633
128,300,4,AB,A,0,stage.candidates,1,0.000123243,0.000122962,0.0063977274396698975
128,300,4,AB,A,0,stage.cleanup,1,0.000237934,0.000237494,0.012351507839231578
128,300,4,AB,A,0,stage.delivery,1,2.4561e-05,2.4272e-05,0.0012749980416391386
128,300,4,AB,A,0,stage.leaf_distance,1,0.004048914,0.004048653,0.21018514803001875
128,300,4,AB,A,0,stage.node_distance_prune,4,0.000849155,0.000847916,0.04408089906958522
128,300,4,AB,A,0,stage.schedule,10,0.000133876,0.000131181,0.006949702285024279
128,300,4,AB,A,1,stage.aggregate,1,0.01353494,0.013534791,0.6906576391079184
128,300,4,AB,A,1,stage.alloc_init,1,0.000670369,0.000670042,0.03420742691664212
128,300,4,AB,A,1,stage.candidates,1,0.000118082,0.00011781,0.0060254596873825245
128,300,4,AB,A,1,stage.cleanup,1,0.000242838,0.000242533,0.01239147862980469
128,300,4,AB,A,1,stage.delivery,1,2.3454e-05,2.3166e-05,0.0011968050296223788
128,300,4,AB,A,1,stage.leaf_distance,1,0.004021067,0.004020785,0.2051860326617451
128,300,4,AB,A,1,stage.node_distance_prune,4,0.000853008,0.000851579,0.04352708555931296
128,300,4,AB,A,1,stage.schedule,10,0.000128912,0.000126172,0.0065780903035166744
128,300,4,AB,A,2,stage.aggregate,1,0.014028894,0.014028765,0.6991338877176213
128,300,4,AB,A,2,stage.alloc_init,1,0.000657227,0.00065681,0.03275309283989095
128,300,4,AB,A,2,stage.candidates,1,0.000119009,0.00011873,0.005930847067729388
